,Numero_Proyecto_Ley,Título,Sumilla,Etiqueta,Texto
1557,11089,LEY QUE FORTALECE EL DESARROLLO DEL SECTOR TURISMO,"LA PRESENTE LEY TIENE POR OBJETO APROBAR MEDIDAS PARA FORTALECER EL DESARROLLO DEL SECTOR TURISMO, LA DINAMIZACIÓN DE LA ECONOMÍA Y PUESTA EN VALOR DE LA OFERTA TURÍSTICA EN EL PERÚ.",POSITIVO,"LEY QUE FORTALECE EL DESARROLLO DEL SECTOR TURISMO LA PRESENTE LEY TIENE POR OBJETO APROBAR MEDIDAS PARA FORTALECER EL DESARROLLO DEL SECTOR TURISMO, LA DINAMIZACIÓN DE LA ECONOMÍA Y PUESTA EN VALOR DE LA OFERTA TURÍSTICA EN EL PERÚ."
1558,10763,LEY QUE FORTALECE EL DESARROLLO Y LA MODERNIZACIÓN DEL DEPORTE EN TODOS LOS NIVELES DE GOBIERNO,"PROPONE MODIFICAR LOS ARTÍCULOS 8, 18, 24, 55, 65 Y 66 E INCORPORAR EL SUBCAPÍTULO NOVENO CON LOS ARTÍCULOS 61-A, 61-B, 61-C Y 61-D EN EL CAPÍTULO SEXTO DE LA LEY 28036, LEY DE PROMOCIÓN Y DESARROLLO DEL DEPORTE, PARA PROMOVER EL DEPORTE EN TODOS LOS NIVELES DE GOBIERNO, FORTALECER LA GESTIÓN Y ESPECIALIZACIÓN DEPORTIVA EN TODOS LOS DEPARTAMENTOS DE NUESTRO PAÍS",POSITIVO,"LEY QUE FORTALECE EL DESARROLLO Y LA MODERNIZACIÓN DEL DEPORTE EN TODOS LOS NIVELES DE GOBIERNO PROPONE MODIFICAR LOS ARTÍCULOS 8, 18, 24, 55, 65 Y 66 E INCORPORAR EL SUBCAPÍTULO NOVENO CON LOS ARTÍCULOS 61-A, 61-B, 61-C Y 61-D EN EL CAPÍTULO SEXTO DE LA LEY 28036, LEY DE PROMOCIÓN Y DESARROLLO DEL DEPORTE, PARA PROMOVER EL DEPORTE EN TODOS LOS NIVELES DE GOBIERNO, FORTALECER LA GESTIÓN Y ESPECIALIZACIÓN DEPORTIVA EN TODOS LOS DEPARTAMENTOS DE NUESTRO PAÍS"
1559,3536,LEY QUE FORTALECE EL EJERCICIO DEL DERECHO DE PARTICIPACIÓN POLÍTICA DE LAS PERSONAS CON DISCAPACIDAD,PROPONE FORTALECER EL EJERCICIO DEL DERECHO DE PARTICIPACIÓN POLÍTICA DE LAS PERSONAS CON DISCAPACIDAD,POSITIVO,LEY QUE FORTALECE EL EJERCICIO DEL DERECHO DE PARTICIPACIÓN POLÍTICA DE LAS PERSONAS CON DISCAPACIDAD PROPONE FORTALECER EL EJERCICIO DEL DERECHO DE PARTICIPACIÓN POLÍTICA DE LAS PERSONAS CON DISCAPACIDAD
1560,7245,"LEY QUE FORTALECE EL EQUILIBRIO AMBIENTAL EN EL PAÍS, FOMENTA Y PROTEGE EL USO, LA CONSERVACIÓN Y LA GENERACIÓN DE AREAS DE ARBOLADO URBANO, AREAS VERDES, AREAS VERDES DE USO PÚBLICO Y","PROPONE OPTIMIZAR EL MARCO NORMATIVO PARA LA GESTIÓN, PROTECCIÓN, MANEJO Y SOSTENIBILIDAD DE LAS ÁREAS DE ARBOLADO URBANO, LAS ÁREAS VERDES, LAS ÁREAS VERDES DE USO PÚBLICO Y LAS ÁREAS VERDES URBANAS, EN TANTO, SE CONSTITUYEN EN ELEMENTOS ESENCIALES PARA LA MEJORA DE LA CALIDAD DE LA VIDA DE LAS PERSONAS Y DEL MEDIO AMBIENTE EN LAS CIUDADES Y CENTROS POBLADOS.",NEGATIVO,"LEY QUE FORTALECE EL EQUILIBRIO AMBIENTAL EN EL PAÍS, FOMENTA Y PROTEGE EL USO, LA CONSERVACIÓN Y LA GENERACIÓN DE AREAS DE ARBOLADO URBANO, AREAS VERDES, AREAS VERDES DE USO PÚBLICO Y PROPONE OPTIMIZAR EL MARCO NORMATIVO PARA LA GESTIÓN, PROTECCIÓN, MANEJO Y SOSTENIBILIDAD DE LAS ÁREAS DE ARBOLADO URBANO, LAS ÁREAS VERDES, LAS ÁREAS VERDES DE USO PÚBLICO Y LAS ÁREAS VERDES URBANAS, EN TANTO, SE CONSTITUYEN EN ELEMENTOS ESENCIALES PARA LA MEJORA DE LA CALIDAD DE LA VIDA DE LAS PERSONAS Y DEL MEDIO AMBIENTE EN LAS CIUDADES Y CENTROS POBLADOS."
1561,6207,"LEY QUE FORTALECE EL FONCOMUN Y LA ATENCIÓN EQUITATIVA DE LAS MUNICIPALIDADES PROVINCIALES, DISTRITALES Y DE CENTROS POBLADOS","PROPONE MODIFICAR EL ARTÍCULO 76 DEL TEXTO ÚNICO ORDENADO DE LA LEY DE TRIBUTACIÓN MUNICIPAL, APROBADO POR DECRETO SUPREMO 156- 2004-EF; Y EL ARTÍCULO 133 DE LA LEY 27972, LEY ORGÁNICA DE MUNICIPALIDADES; CON LA FINALIDAD DE IMPULSAR LA EJECUCIÓN DE INVERSIONES PÚBLICAS MUNICIPALES QUE PERMITAN EL DESARROLLO Y BIENESTAR DE LA POBLACIÓN EN CONDICIONES DE IGUALDAD.",POSITIVO,"LEY QUE FORTALECE EL FONCOMUN Y LA ATENCIÓN EQUITATIVA DE LAS MUNICIPALIDADES PROVINCIALES, DISTRITALES Y DE CENTROS POBLADOS PROPONE MODIFICAR EL ARTÍCULO 76 DEL TEXTO ÚNICO ORDENADO DE LA LEY DE TRIBUTACIÓN MUNICIPAL, APROBADO POR DECRETO SUPREMO 156- 2004-EF; Y EL ARTÍCULO 133 DE LA LEY 27972, LEY ORGÁNICA DE MUNICIPALIDADES; CON LA FINALIDAD DE IMPULSAR LA EJECUCIÓN DE INVERSIONES PÚBLICAS MUNICIPALES QUE PERMITAN EL DESARROLLO Y BIENESTAR DE LA POBLACIÓN EN CONDICIONES DE IGUALDAD."
1562,9647,"LEY QUE FORTALECE EL FUNCIONAMIENTO DE LAS UNIDADES DE GESTIÓN EDUCATIVA LOCAL (UGELs), DECLARANDO DE NECESIDAD PUBLICA Y PREFERENTE INTERÉS NACIONAL, SOCIAL Y ECONÓMICO LA CREACIÓN DE LA UNIDAD EJECUTORA DE LAS UGELs DE LAS PROVINCIAS DE RODRÍGUEZ DE MENDOZA, CHACHAPOYAS, BONGARA Y LUYA EN EL DEPARTAMENTO DE AMAZONAS","PROPONE FORTALECER EL FUNCIONAMIENTO DE LAS UNIDADES DE GESTIÓN EDUCATIVA LOCAL (UGELS) EN AMAZONAS, DECLARANDO DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL, SOCIAL Y ECONÓMICO LA CREACIÓN DE LA UNIDAD EJECUTORA DE LAS UGELS DE LAS PROVINCIAS DE RODRÍGUEZ DE MENDOZA, CHACHAPOYAS, BONGARÁ Y LUYA EN EL DEPARTAMENTO DE AMAZONAS, TENIENDO COMO FINALIDAD ATENDER CON EFICIENCIA, EFICACIA, SEGURIDAD, CALIDAD Y RAPIDEZ A LOS PROYECTOS DE INFRAESTRUCTURA EDUCATIVA, LAS DEMANDAS DE LOS DOCENTES A NIVEL DE EDUCACIÓN BÁSICA REGULAR, INSTITUCIONES EDUCATIVAS DE NIVEL TÉCNICO Y PEDAGÓGICO EN LAS JURISDICCIONES QUÉ SON DE SU COMPETENCIA, PARA COADYUVAR Y GARANTIZAR EL DERECHO A LA EDUCACIÓN Y MEJORAMIENTO DE LA CALIDAD EDUCATIVA Y EL BIENESTAR DE LA POBLACIÓN DE LA REGIÓN AMAZONAS",POSITIVO,"LEY QUE FORTALECE EL FUNCIONAMIENTO DE LAS UNIDADES DE GESTIÓN EDUCATIVA LOCAL (UGELs), DECLARANDO DE NECESIDAD PUBLICA Y PREFERENTE INTERÉS NACIONAL, SOCIAL Y ECONÓMICO LA CREACIÓN DE LA UNIDAD EJECUTORA DE LAS UGELs DE LAS PROVINCIAS DE RODRÍGUEZ DE MENDOZA, CHACHAPOYAS, BONGARA Y LUYA EN EL DEPARTAMENTO DE AMAZONAS PROPONE FORTALECER EL FUNCIONAMIENTO DE LAS UNIDADES DE GESTIÓN EDUCATIVA LOCAL (UGELS) EN AMAZONAS, DECLARANDO DE NECESIDAD PÚBLICA Y PREFERENTE INTERÉS NACIONAL, SOCIAL Y ECONÓMICO LA CREACIÓN DE LA UNIDAD EJECUTORA DE LAS UGELS DE LAS PROVINCIAS DE RODRÍGUEZ DE MENDOZA, CHACHAPOYAS, BONGARÁ Y LUYA EN EL DEPARTAMENTO DE AMAZONAS, TENIENDO COMO FINALIDAD ATENDER CON EFICIENCIA, EFICACIA, SEGURIDAD, CALIDAD Y RAPIDEZ A LOS PROYECTOS DE INFRAESTRUCTURA EDUCATIVA, LAS DEMANDAS DE LOS DOCENTES A NIVEL DE EDUCACIÓN BÁSICA REGULAR, INSTITUCIONES EDUCATIVAS DE NIVEL TÉCNICO Y PEDAGÓGICO EN LAS JURISDICCIONES QUÉ SON DE SU COMPETENCIA, PARA COADYUVAR Y GARANTIZAR EL DERECHO A LA EDUCACIÓN Y MEJORAMIENTO DE LA CALIDAD EDUCATIVA Y EL BIENESTAR DE LA POBLACIÓN DE LA REGIÓN AMAZONAS"
1563,10716,LEY QUE FORTALECE EL FUNCIONAMIENTO DE LAS UNIVERSIDADES EN NUESTRO PAÍS Y ESTABLECE EL ORDEN DE SUCESIÓN EN EL GOBIERNO DE LAS UNIVERSIDADES,"PROPONE ESTABLECER EL ORDEN DE SUCESIÓN EN EL GOBIERNO DE LAS UNIVERSIDADES DEL PERÚ, GARANTIZANDO LA CONTINUIDAD DE LA GESTIÓN UNIVERSITARIA Y EL ADECUADO FUNCIONAMIENTO DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR UNIVERSITARIA",NEGATIVO,"LEY QUE FORTALECE EL FUNCIONAMIENTO DE LAS UNIVERSIDADES EN NUESTRO PAÍS Y ESTABLECE EL ORDEN DE SUCESIÓN EN EL GOBIERNO DE LAS UNIVERSIDADES PROPONE ESTABLECER EL ORDEN DE SUCESIÓN EN EL GOBIERNO DE LAS UNIVERSIDADES DEL PERÚ, GARANTIZANDO LA CONTINUIDAD DE LA GESTIÓN UNIVERSITARIA Y EL ADECUADO FUNCIONAMIENTO DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR UNIVERSITARIA"
1564,2045,LEY QUE FORTALECE EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS QUE BRINDA EL PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR (INABIF) DESTINADOS A LA ATENCIÓN DE PERSONAS CON DISCAPACIDAD EN EDAD ADULTA QUE SE ENCUENTRAN EN SITUACIÓN DE DESPROTECCIÓN FAMILIAR O EN RIESGO SOCIAL,PROPONE FORTALECER EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS QUE BRINDA EL PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR (INABIF) DESTINADOS A LA ATENCIÓN DE PERSONAS CON DISCAPACIDAD EN EDAD ADULTA QUE SE ENCUENTRAN EN SITUACIÓN DE DESPROTECCIÓN FAMILIAR O EN RIESGO SOCIAL,POSITIVO,LEY QUE FORTALECE EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS QUE BRINDA EL PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR (INABIF) DESTINADOS A LA ATENCIÓN DE PERSONAS CON DISCAPACIDAD EN EDAD ADULTA QUE SE ENCUENTRAN EN SITUACIÓN DE DESPROTECCIÓN FAMILIAR O EN RIESGO SOCIAL PROPONE FORTALECER EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS QUE BRINDA EL PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR (INABIF) DESTINADOS A LA ATENCIÓN DE PERSONAS CON DISCAPACIDAD EN EDAD ADULTA QUE SE ENCUENTRAN EN SITUACIÓN DE DESPROTECCIÓN FAMILIAR O EN RIESGO SOCIAL
1565,11729,"LEY QUE FORTALECE EL MONITOREO, LA EVALUACIÓN Y LA ARTICULACIÓN DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LAS INSTITUCIONES EDUCATIVAS","PROPONE ESTABLECER MECANISMOS NORMATIVOS Y OPERATIVOS PARA FORTALECER EL MONITOREO, LA EVALUACIÓN Y LA RETROALIMENTACIÓN DEL CUMPLIMIENTO DE LAS POLÍTICAS Y ACCIONES EN MATERIA DE GESTIÓN DEL RIESGO DE DESASTRES, EN LAS INSTITUCIONES EDUCATIVAS DE NIVEL BÁSICO A NIVEL NACIONAL.",NEGATIVO,"LEY QUE FORTALECE EL MONITOREO, LA EVALUACIÓN Y LA ARTICULACIÓN DE LA GESTIÓN DEL RIESGO DE DESASTRES EN LAS INSTITUCIONES EDUCATIVAS PROPONE ESTABLECER MECANISMOS NORMATIVOS Y OPERATIVOS PARA FORTALECER EL MONITOREO, LA EVALUACIÓN Y LA RETROALIMENTACIÓN DEL CUMPLIMIENTO DE LAS POLÍTICAS Y ACCIONES EN MATERIA DE GESTIÓN DEL RIESGO DE DESASTRES, EN LAS INSTITUCIONES EDUCATIVAS DE NIVEL BÁSICO A NIVEL NACIONAL."
1566,1737,LEY QUE FORTALECE EL PROCEDIMIENTO PARA DETERMINAR LA REMUNERACIÓN MÍNIMA VITAL,PROPONE FORTALECER EL PROCEDIMIENTO PARA DETERMINAR LA REMUNERACIÓN MÍNIMA VITAL.,POSITIVO,LEY QUE FORTALECE EL PROCEDIMIENTO PARA DETERMINAR LA REMUNERACIÓN MÍNIMA VITAL PROPONE FORTALECER EL PROCEDIMIENTO PARA DETERMINAR LA REMUNERACIÓN MÍNIMA VITAL.
1567,5146,LEY QUE FORTALECE EL PROFESIONALISMO EN LA GESTIÓN ADMINISTRATIVA DEL SEGURO SOCIAL DE SALUD — ESSALUD.,PROPONE FORTALECER EL PROFESIONALISMO EN LA GESTIÓN ADMINISTRATIVA DEL SEGURO SOCIAL DE SALUD — ESSALUD.,POSITIVO,LEY QUE FORTALECE EL PROFESIONALISMO EN LA GESTIÓN ADMINISTRATIVA DEL SEGURO SOCIAL DE SALUD — ESSALUD. PROPONE FORTALECER EL PROFESIONALISMO EN LA GESTIÓN ADMINISTRATIVA DEL SEGURO SOCIAL DE SALUD — ESSALUD.
1568,4789,LEY QUE FORTALECE EL PROGRAMA NACIONAL DE PREVENCIÓN Y ATENCIÓN DE PACIENTES CON DIABETES.,PROPONE FORTALECER EL PROGRAMA NACIONAL DE PREVENCIÓN Y ATENCIÓN DE PACIENTES CON DIABETES.,POSITIVO,LEY QUE FORTALECE EL PROGRAMA NACIONAL DE PREVENCIÓN Y ATENCIÓN DE PACIENTES CON DIABETES. PROPONE FORTALECER EL PROGRAMA NACIONAL DE PREVENCIÓN Y ATENCIÓN DE PACIENTES CON DIABETES.
1569,11764,LEY QUE FORTALECE EL SERVICIO DE ASISTENCIA SOCIAL EN LAS EMPRESAS DEL SECTOR PRIVADO,"PROPONE FORTALECER EL SERVICIO DE ASISTENCIA SOCIAL EN LAS EMPRESAS DEL SECTOR PRIVADO, GENERANDO UN ADECUADO AMBIENTE LABORAL Y UNA MEJOR RELACIÓN ENTRE LOS TRABAJADORES",POSITIVO,"LEY QUE FORTALECE EL SERVICIO DE ASISTENCIA SOCIAL EN LAS EMPRESAS DEL SECTOR PRIVADO PROPONE FORTALECER EL SERVICIO DE ASISTENCIA SOCIAL EN LAS EMPRESAS DEL SECTOR PRIVADO, GENERANDO UN ADECUADO AMBIENTE LABORAL Y UNA MEJOR RELACIÓN ENTRE LOS TRABAJADORES"
1570,9589,LEY QUE FORTALECE EL SERVICIO MILITAR.,"Propone fortalecer el servicio militar, mediante la reserva del 20 % de las vacantes ofrecidas por las Escuelas e Institutos de Formación Profesional de las Fuerzas Armadas; así como, en la Escuela Nacional de Formación Profesional Policial y Escuelas de Educación Superior Técnica Profesional de la Policía Nacional del Perú.",POSITIVO,"LEY QUE FORTALECE EL SERVICIO MILITAR. Propone fortalecer el servicio militar, mediante la reserva del 20 % de las vacantes ofrecidas por las Escuelas e Institutos de Formación Profesional de las Fuerzas Armadas; así como, en la Escuela Nacional de Formación Profesional Policial y Escuelas de Educación Superior Técnica Profesional de la Policía Nacional del Perú."
1571,5658,"LEY QUE FORTALECE EL SERVICIO NOTARIAL Y GARANTIZA EL ACCESO A LA POBLACIÓN A LOS SERVICIOS NOTARIALES Y MODIFICA EL ARTICULO 20 DEL DERCRETO LEGISLATIVO 1049, DECRETO LEGISLATIVO DEL NOTARIADO","PROPONE FORTALECER EL SERVICIO NOTARIAL Y GARANTIZA EL ACCESO A LA POBLACIÓN A LOS SERVICIOS NOTARIALES Y MODIFICA EL ARTICULO 20 DEL DERCRETO LEGISLATIVO 1049, DECRETO  LEGISLATIVO DEL NOTARIADO.",POSITIVO,"LEY QUE FORTALECE EL SERVICIO NOTARIAL Y GARANTIZA EL ACCESO A LA POBLACIÓN A LOS SERVICIOS NOTARIALES Y MODIFICA EL ARTICULO 20 DEL DERCRETO LEGISLATIVO 1049, DECRETO LEGISLATIVO DEL NOTARIADO PROPONE FORTALECER EL SERVICIO NOTARIAL Y GARANTIZA EL ACCESO A LA POBLACIÓN A LOS SERVICIOS NOTARIALES Y MODIFICA EL ARTICULO 20 DEL DERCRETO LEGISLATIVO 1049, DECRETO  LEGISLATIVO DEL NOTARIADO."
1572,5805,LEY QUE FORTALECE EL SISTEMA DE ACREDITACIÓN UNIVERSITARIA,"PROPONE LEY QUE FORTALECE EL SISTEMA DE ACREDITACIÓN UNIVERSITARIA, CON LA FINALIDAD DE LOGRAR LA COMPETITIVIDAD Y EL RECONOCIMIENTO INTERNACIONAL DE LAS UNIVERSIDADES PERUANAS",NEGATIVO,"LEY QUE FORTALECE EL SISTEMA DE ACREDITACIÓN UNIVERSITARIA PROPONE LEY QUE FORTALECE EL SISTEMA DE ACREDITACIÓN UNIVERSITARIA, CON LA FINALIDAD DE LOGRAR LA COMPETITIVIDAD Y EL RECONOCIMIENTO INTERNACIONAL DE LAS UNIVERSIDADES PERUANAS"
1573,7011,LEY QUE FORTALECE EL SISTEMA DE JUSTICIA EN CASOS DE FLAGRANCIA DELICTIVA,"PROPONE FORTALECER EL SISTEMA DE JUSTICIA REFORZANDO LAS UNIDADES DE FLAGRANCIA, PARA GARANTIZAR UN ESTÁNDAR MÍNIMO DE ATENCIÓN A LAS VÍCTIMAS DE ALGÚN HECHO DELICTIVO, UNA ATENCIÓN EFECTIVA QUE CONTRIBUYA A LA PROTECCIÓN INTEGRAL DE LAS VÍCTIMAS EN CASOS DE VIOLENCIA FAMILIAR, ASÍ COMO ESTABLECER LOS LINEAMIENTOS PARA FORTALECER LAS CAPACIDADES DE LOS SECTORES Y DE LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES EN RELACIÓN CON LA INCORPORACIÓN DE TECNOLOGÍAS QUE PERMITA BRINDAR UN SERVICIO EFICAZ Y EFICIENTE AL CIUDADANO.",POSITIVO,"LEY QUE FORTALECE EL SISTEMA DE JUSTICIA EN CASOS DE FLAGRANCIA DELICTIVA PROPONE FORTALECER EL SISTEMA DE JUSTICIA REFORZANDO LAS UNIDADES DE FLAGRANCIA, PARA GARANTIZAR UN ESTÁNDAR MÍNIMO DE ATENCIÓN A LAS VÍCTIMAS DE ALGÚN HECHO DELICTIVO, UNA ATENCIÓN EFECTIVA QUE CONTRIBUYA A LA PROTECCIÓN INTEGRAL DE LAS VÍCTIMAS EN CASOS DE VIOLENCIA FAMILIAR, ASÍ COMO ESTABLECER LOS LINEAMIENTOS PARA FORTALECER LAS CAPACIDADES DE LOS SECTORES Y DE LOS GOBIERNOS REGIONALES Y GOBIERNOS LOCALES EN RELACIÓN CON LA INCORPORACIÓN DE TECNOLOGÍAS QUE PERMITA BRINDAR UN SERVICIO EFICAZ Y EFICIENTE AL CIUDADANO."
1574,6077,LEY QUE FORTALECE LA ALERTA DE EMERGENCIA PARA LAS MUJERES DESAPARECIDAS,"PROPONE FORTALECER LA ALERTA DE EMERGENCIA PARA EL CASO DE MUJERES DESAPARECIDAS, QUE SU BÚSQUEDA SEA INMEDIATA Y SIN DISCRIMINACIÓN, CON LA FINALIDAD DE GARANTIZAR LA VIDA, LA LIBERTAD, LA SEGURIDAD, LA INTEGRIDAD Y LA DIGNIDAD DE ELLAS; CON ELLO SE PERMITIRÁ SU PRONTA LOCALIZACIÓN Y RESGUARDO PARA EVITAR QUE TRAS SU DESAPARICIÓN PUEDAN SER OBJETO DE OTRO TIPO DE DELITOS,",POSITIVO,"LEY QUE FORTALECE LA ALERTA DE EMERGENCIA PARA LAS MUJERES DESAPARECIDAS PROPONE FORTALECER LA ALERTA DE EMERGENCIA PARA EL CASO DE MUJERES DESAPARECIDAS, QUE SU BÚSQUEDA SEA INMEDIATA Y SIN DISCRIMINACIÓN, CON LA FINALIDAD DE GARANTIZAR LA VIDA, LA LIBERTAD, LA SEGURIDAD, LA INTEGRIDAD Y LA DIGNIDAD DE ELLAS; CON ELLO SE PERMITIRÁ SU PRONTA LOCALIZACIÓN Y RESGUARDO PARA EVITAR QUE TRAS SU DESAPARICIÓN PUEDAN SER OBJETO DE OTRO TIPO DE DELITOS,"
1575,11007,LEY QUE FORTALECE LA AUTONOMÍA FINANCIERA DE LOS INSTITUTOS SUPERIORES PÚBLICOS MEDIANTE LA MODIFICACIÓN DEL DECRETO LEGISLATIVO N° 1441.,"PROPONE MODIFICAR EL DECRETO LEGISLATIVO N° 1441, DECRETO LEGISLATIVO DEL SISTEMA NACIONAL DE TESORERÍA, PARA OTORGAR A LOS INSTITUTOS SUPERIORES PÚBLICOS AUTONOMÍA EN LA ADMINISTRACIÓN DE SUS RECURSOS DIRECTAMENTE RECAUDADOS, GARANTIZANDO SU USO EFICIENTE Y TRANSPARENTE EN BENEFICIO DE LA CALIDAD EDUCATIVA",POSITIVO,"LEY QUE FORTALECE LA AUTONOMÍA FINANCIERA DE LOS INSTITUTOS SUPERIORES PÚBLICOS MEDIANTE LA MODIFICACIÓN DEL DECRETO LEGISLATIVO N° 1441. PROPONE MODIFICAR EL DECRETO LEGISLATIVO N° 1441, DECRETO LEGISLATIVO DEL SISTEMA NACIONAL DE TESORERÍA, PARA OTORGAR A LOS INSTITUTOS SUPERIORES PÚBLICOS AUTONOMÍA EN LA ADMINISTRACIÓN DE SUS RECURSOS DIRECTAMENTE RECAUDADOS, GARANTIZANDO SU USO EFICIENTE Y TRANSPARENTE EN BENEFICIO DE LA CALIDAD EDUCATIVA"
1576,7095,LEY QUE FORTALECE LA AUTONOMÍA PRESUPUESTARIA A LOS CONSEJOS REGIONALES A NIVEL NACIONAL,"PROPONE FORTALECER LA AUTONOMÍA PRESUPUESTARIA A LOS CONSEJOS REGIONALES A NIVEL NACIONAL, CON LA FINALIDAD DE MEJORAR SU FUNCIÓN FISCALIZADORA Y NORMATIVA, PROYECTÁNDOSE A LA CREACIÓN DE UNIDADES EJECUTORAS.",NEGATIVO,"LEY QUE FORTALECE LA AUTONOMÍA PRESUPUESTARIA A LOS CONSEJOS REGIONALES A NIVEL NACIONAL PROPONE FORTALECER LA AUTONOMÍA PRESUPUESTARIA A LOS CONSEJOS REGIONALES A NIVEL NACIONAL, CON LA FINALIDAD DE MEJORAR SU FUNCIÓN FISCALIZADORA Y NORMATIVA, PROYECTÁNDOSE A LA CREACIÓN DE UNIDADES EJECUTORAS."
1577,4923,LEY QUE FORTALECE LA AUTONOMÍA Y SALVAGUARDA LA INTAGIBILIDAD DE LOS RECURSOS DEL SEGURO SOCIAL DE SALUD (ESSALUD),PROPONE FORTALECER LA AUTONOMÍA Y SALVAGUARDA LA INTAGIBILIDAD DE LOS RECURSOS DEL SEGURO SOCIAL DE SALUD (ESSALUD),POSITIVO,LEY QUE FORTALECE LA AUTONOMÍA Y SALVAGUARDA LA INTAGIBILIDAD DE LOS RECURSOS DEL SEGURO SOCIAL DE SALUD (ESSALUD) PROPONE FORTALECER LA AUTONOMÍA Y SALVAGUARDA LA INTAGIBILIDAD DE LOS RECURSOS DEL SEGURO SOCIAL DE SALUD (ESSALUD)
1578,8052,LEY QUE FORTALECE LA CAPACIDAD RESOLUTIVA Y DE GESTION QUE TIENEN LOS GOBIERNOS LOCALES EN LOS PROCESOS DE FORMALIZACION Y TITULACION DE PREDIOS URBANOS,PROPONE FORTALECER LA CAPACIDAD RESOLUTIVA Y DE GESTION QUE TIENEN LOS GOBIERNOS LOCALES EN LOS PROCESOS DE FORMALIZACION Y TITULACION DE PREDIOS URBANOS.,POSITIVO,LEY QUE FORTALECE LA CAPACIDAD RESOLUTIVA Y DE GESTION QUE TIENEN LOS GOBIERNOS LOCALES EN LOS PROCESOS DE FORMALIZACION Y TITULACION DE PREDIOS URBANOS PROPONE FORTALECER LA CAPACIDAD RESOLUTIVA Y DE GESTION QUE TIENEN LOS GOBIERNOS LOCALES EN LOS PROCESOS DE FORMALIZACION Y TITULACION DE PREDIOS URBANOS.
1579,2218,"LEY QUE FORTALECE LA CONDICIÓN DE LA COMISIÓN NACIONAL DE INVESTIGACIÓN Y DESARROLLO AEROESPACIAL (CONIDA), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL MINISTERIO DE DEFENSA","PROPONE FORTALECER LA CONDICIÓN DE LA COMISIÓN NACIONAL DE INVESTIGACIÓN Y DESARROLLO AEROESPACIAL (CONIDA), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL MINISTERIO DE DEFENSA",POSITIVO,"LEY QUE FORTALECE LA CONDICIÓN DE LA COMISIÓN NACIONAL DE INVESTIGACIÓN Y DESARROLLO AEROESPACIAL (CONIDA), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL MINISTERIO DE DEFENSA PROPONE FORTALECER LA CONDICIÓN DE LA COMISIÓN NACIONAL DE INVESTIGACIÓN Y DESARROLLO AEROESPACIAL (CONIDA), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL MINISTERIO DE DEFENSA"
1580,2219,"LEY QUE FORTALECE LA CONDICIÓN DEL INSTITUTO GEOGRÁFICO NACIONAL (IGN), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL SECTOR DEFENSA","PROPONE FORTALECER LA CONDICIÓN DEL INSTITUTO GEOGRÁFICO NACIONAL (IGN), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL SECTOR DEFENSA",POSITIVO,"LEY QUE FORTALECE LA CONDICIÓN DEL INSTITUTO GEOGRÁFICO NACIONAL (IGN), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL SECTOR DEFENSA PROPONE FORTALECER LA CONDICIÓN DEL INSTITUTO GEOGRÁFICO NACIONAL (IGN), COMO ACTIVO CRÍTICO NACIONAL DENTRO DEL SECTOR DEFENSA"
